,DistrictCode,SchoolCode,SchoolName,Longitude,Latitude,County,AllStudents,C_AllStudents,G_Female,GC_Female,G_Male,GC_Male,G_GenderX,GC_GenderX,R_Native,RC_Native,R_Asian,RC_Asian,R_Black,RC_Black,R_Hisp_Lat,RC_Hisp_Lat,R_HPI,RC_HPI,R_NA,RC_NA,R_TwoOrMore,RC_TwoOrMore,R_White,RC_White,L_ELL,LC_ELL,L_NoELL,LC_NoELL,I_LowIncome,IC_LowIncome,I_NoLowIncome,IC_NoLowIncome,D_Disability,DC_Disability,D_NoDisability,DC_NoDisability,A_9,AC_9,A_10,AC_10,A_11,AC_11,A_12,AC_12
688,20404,5618,Goldendale School District #404,-120.81376000000002,45.817628000000006,Klickitat,931,0,510,0,421,0,0,0,18,0,18,0,48,0,130,0,8,0,0,0,89,0,620,0,24,0,907,0,386,0,545,0,136,0,795,0,344,0,290,0,187,0,110,0
689,23309,5621,Cedar High School,-123.100531,47.207805,Mason,98,34,46,16,45,14,7,4,9,4,1,0,0,0,15,6,0,0,0,0,8,3,65,21,7,3,91,31,66,25,32,9,10,3,88,31,18,1,18,13,38,9,24,11
690,17401,5622,Highline Public Schools Virtual Academy,-122.33800600000001,47.462255,King,326,0,170,0,155,0,1,0,7,0,43,0,50,0,121,0,22,0,0,0,41,0,42,0,98,0,228,0,243,0,83,0,72,0,254,0,90,0,90,0,89,0,57,0
691,29320,5625,Aspire Academy,-122.33491699999999,48.424079,Skagit,152,0,85,0,67,0,0,0,3,0,0,0,1,0,100,0,1,0,0,0,4,0,43,0,30,0,122,0,118,0,34,0,9,0,143,0,22,0,31,0,46,0,53,0
692,15201,5626,Oak Harbor Virtual Academy,-122.65703899999998,48.295862,Island,64,5,36,2,28,3,0,0,1,0,3,0,3,0,14,0,0,0,0,0,10,2,33,3,1,0,63,5,35,2,29,3,7,0,57,5,15,0,18,1,14,1,17,3
693,27010,5628,Tacoma Online,-122.43903,47.250158,Pierce,853,0,446,0,400,0,7,0,14,0,54,0,159,0,177,0,30,0,0,0,128,0,291,0,52,0,801,0,498,0,355,0,137,0,716,0,200,0,225,0,220,0,208,0
694,34033,5629,Tumwater Virtual Academy,-122.912203,47.006826000000004,Thurston,89,0,51,0,38,0,0,0,1,0,2,0,1,0,21,0,1,0,0,0,12,0,51,0,4,0,85,0,25,0,64,0,12,0,77,0,26,0,19,0,28,0,16,0
695,27403,5633,Bethel Virtual Academy,-122.42546999999999,47.096788000000004,Pierce,434,54,245,20,187,34,2,0,3,1,16,0,39,6,67,5,35,3,11,3,75,11,188,25,13,1,421,53,242,32,192,22,56,2,378,52,104,20,107,12,134,12,89,10
696,1147,5634,Open Door Re-Engagement,-119.17398999999999,46.815948999999996,Adams,41,0,15,0,26,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,3,0,6,0,35,0,35,0,6,0,2,0,39,0,0,0,0,0,31,0,10,0
697,36140,5636,Walla Walla Online,-118.32972600000001,46.065019,Walla Walla,91,0,56,0,34,0,1,0,0,0,3,0,1,0,23,0,0,0,0,0,3,0,61,0,4,0,87,0,48,0,43,0,14,0,77,0,21,0,21,0,29,0,20,0
698,4246,5637,Wenatchee Internet Academy,-120.32611100000001,47.427640999999994,Chelan,93,0,51,0,42,0,0,0,0,0,2,0,1,0,39,0,0,0,0,0,2,0,49,0,11,0,82,0,55,0,38,0,17,0,76,0,18,0,42,0,23,0,10,0
699,4228,5640,Kodiak Virtual Academy,-120.66377800000001,47.597761,Chelan,18,0,10,0,8,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,18,0,7,0,11,0,1,0,17,0,2,0,4,0,6,0,6,0
700,31311,5642,Sultan Virtual Academy,-121.81604499999999,47.8664,Snohomish,39,4,20,3,19,1,0,0,1,0,1,0,1,0,7,0,0,0,0,0,5,2,24,2,5,0,34,4,19,1,20,3,3,0,36,4,4,1,13,1,9,0,13,2
701,2250,5644,Clarkston Home Alliance,-117.22593400000001,46.369710999999995,Asotin,54,4,28,1,26,3,0,0,2,0,1,0,0,0,4,0,1,1,0,0,1,0,45,3,0,0,54,4,30,3,24,1,5,1,49,3,13,2,12,1,18,1,11,0
702,32363,5645,Spokane Valley High School,-117.28436599999999,47.675675,Spokane,322,0,150,0,151,0,21,0,0,0,4,0,4,0,36,0,1,0,0,0,28,0,249,0,5,0,317,0,213,0,109,0,33,0,289,0,40,0,64,0,88,0,130,0
703,25101,5647,Ocean Beach Options Academy,-124.054331,46.35232,Pacific,90,0,43,0,47,0,0,0,3,0,1,0,0,0,13,0,0,0,0,0,5,0,68,0,4,0,86,0,68,0,22,0,20,0,70,0,15,0,18,0,20,0,37,0
704,13144,5648,Quincy Innovation Academy,-119.87481000000001,47.222962,Grant,46,0,29,0,17,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,6,0,10,0,36,0,39,0,7,0,5,0,41,0,12,0,7,0,12,0,15,0
705,17001,5649,Cascade Parent Partnership Program,-122.35861899999999,47.646275,King,169,0,84,0,83,0,2,0,0,0,11,0,32,0,34,0,8,0,0,0,27,0,57,0,16,0,153,0,97,0,72,0,44,0,125,0,47,0,41,0,40,0,41,0
706,13144,5650,Quincy Innovation Academy Big Picture,-119.87481000000001,47.222962,Grant,28,0,13,0,15,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,7,0,21,0,21,0,7,0,8,0,20,0,8,0,7,0,0,0,13,0
707,11051,5653,North Franklin Virtual Academy,-118.89778600000001,46.590118,Franklin,39,0,20,0,19,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,13,0,11,0,28,0,25,0,14,0,6,0,33,0,4,0,13,0,18,0,4,0
708,34003,5654,Envision Career Academy,-122.824224,47.052519000000004,Thurston,166,0,67,0,98,0,1,0,3,0,1,0,4,0,30,0,2,0,0,0,36,0,90,0,8,0,158,0,92,0,74,0,45,0,121,0,55,0,63,0,33,0,15,0
709,32356,5660,Ridgeline High School,-117.13394,47.661266,Spokane,1008,75,492,17,512,57,4,1,10,1,22,5,16,1,31,3,2,0,0,0,42,5,885,60,28,2,980,73,278,31,730,44,107,13,901,62,408,41,345,22,255,12,0,0
710,17917,5662,Cascade Public Schools,-122.2979,47.400473,King,109,0,47,0,58,0,4,0,0,0,8,0,61,0,19,0,3,0,0,0,2,0,16,0,8,0,101,0,72,0,37,0,19,0,90,0,109,0,0,0,0,0,0,0
711,14005,5663,Harbor Open Doors,-123.83221999999999,46.975562,Grays Harbor,72,0,35,0,37,0,0,0,4,0,2,0,1,0,20,0,0,0,0,0,5,0,40,0,6,0,66,0,53,0,19,0,10,0,62,0,0,0,12,0,28,0,32,0
712,17408,5664,Auburn Online,-122.190075,47.258404,King,178,0,80,0,98,0,0,0,1,0,16,0,24,0,68,0,8,0,0,0,14,0,47,0,33,0,145,0,103,0,75,0,20,0,158,0,40,0,55,0,44,0,39,0
713,8401,5666,Castle Rock Virtual Academy,-122.91773,46.282579,Cowlitz,20,0,8,0,12,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,1,0,19,0,9,0,11,0,7,0,13,0,5,0,4,0,5,0,6,0
714,17401,5672,Maritime High School,-122.32615700000001,47.421969,King,43,0,16,0,21,0,6,0,0,0,6,0,0,0,5,0,1,0,0,0,7,0,24,0,2,0,41,0,11,0,32,0,8,0,35,0,43,0,0,0,0,0,0,0
715,17415,5676,Kent Laboratory Academy,-122.198475,47.415397,King,200,11,106,4,94,7,0,0,1,0,20,2,28,1,48,2,0,0,0,0,27,2,76,4,18,1,182,10,97,4,103,7,30,0,170,11,36,4,28,4,46,1,90,2
716,17414,5678,Lake Washington SD Online School,-122.12103400000001,47.678756,King,147,0,85,0,62,0,0,0,0,0,19,0,8,0,24,0,1,0,0,0,20,0,75,0,8,0,139,0,48,0,99,0,22,0,125,0,46,0,50,0,30,0,21,0
717,13161,5679,Digital Learning Center,-119.262998,47.112126,Grant,279,16,158,4,121,12,0,0,1,0,4,1,3,0,149,7,1,0,0,0,9,1,112,7,32,1,247,15,197,7,82,9,50,3,229,13,39,7,81,3,84,3,75,3
718,26056,5681,Newport Home Link,-117.19681499999999,48.185849,Pend Oreille,23,0,13,0,10,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,17,0,0,0,23,0,16,0,7,0,3,0,20,0,10,0,5,0,3,0,5,0
719,34003,5683,Summit VIrtual Academy,-122.8242,47.050974,Thurston,254,0,139,0,112,0,3,0,8,0,13,0,15,0,56,0,2,0,0,0,40,0,120,0,5,0,249,0,130,0,124,0,39,0,215,0,66,0,82,0,59,0,47,0
720,22009,5688,Reardan-Edwall School District Options' Program,-117.87583500000001,47.667978999999995,Lincoln,10,1,4,0,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,7,1,0,0,10,1,5,0,5,1,0,0,10,1,6,0,0,0,1,0,3,1
721,6122,5690,Wisdom Ridge Academy,-122.69058700000001,45.806678999999995,Clark,94,3,56,1,38,2,0,0,0,0,2,0,4,0,17,1,1,1,0,0,8,0,62,1,2,0,92,3,26,1,68,2,10,1,84,2,25,1,32,2,21,0,16,0
722,39208,5699,West Valley Innovation Center,-120.63001100000001,46.574657,Yakima,25,23,8,7,17,16,0,0,1,1,0,0,0,0,8,8,0,0,0,0,2,2,14,12,0,0,25,23,14,13,11,10,6,6,19,17,25,23,0,0,0,0,0,0
723,3400,5689,Pacific Crest Online Academy,-119.34748300000001,46.253298,Benton,253,0,145,0,107,0,1,0,0,0,2,0,5,0,69,0,1,0,0,0,12,0,164,0,9,0,244,0,75,0,178,0,44,0,209,0,69,0,64,0,59,0,61,0
724,6117,5702,Camas Connect Academy,-122.401903,45.595586,Clark,134,0,73,0,59,0,2,0,1,0,9,0,1,0,14,0,0,0,0,0,13,0,96,0,2,0,132,0,39,0,95,0,18,0,116,0,20,0,36,0,44,0,34,0
725,31006,5703,Mukilteo Virtual Academy,-122.24473400000001,47.912929999999996,Snohomish,334,0,151,0,181,0,2,0,0,0,44,0,38,0,110,0,7,0,0,0,28,0,107,0,47,0,287,0,127,0,207,0,57,0,277,0,100,0,89,0,76,0,69,0
726,36140,5705,Walla Walla County Juvenile Detention,-118.34545700000001,46.065077,Walla Walla,25,0,3,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,17,0,0,0,25,0,6,0,19,0,1,0,24,0,8,0,4,0,10,0,3,0
727,27401,5707,Peninsula Alternative Programs,-122.60332,47.33318,Pierce,183,4,97,0,86,4,0,0,1,0,2,0,3,0,17,0,4,0,0,0,24,0,132,4,1,0,182,4,39,0,144,4,43,0,140,4,30,2,31,1,36,1,86,0
728,14172,5708,Ocosta ALE,-124.10093400000001,46.861067999999996,Grays Harbor,18,2,8,0,10,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,12,2,0,0,18,2,16,2,2,0,4,1,14,1,5,2,5,0,3,0,5,0
729,37902,5710,Intergenerational High School,-122.491046,48.785694,Whatcom,59,0,27,0,28,0,4,0,2,0,5,0,4,0,14,0,0,0,0,0,5,0,29,0,0,0,59,0,35,0,24,0,10,0,49,0,27,0,32,0,0,0,0,0
